timestamp_utc,WS10M,WS50M,WD50M,T2M
2025-10-28 08:00:00,4.66,4.95,318.4,24.71
2025-10-28 09:00:00,4.28,4.46,317.0,25.94
2025-10-28 10:00:00,3.75,4.02,314.8,27.17
2025-10-28 11:00:00,2.93,3.51,326.4,28.05
2025-10-28 12:00:00,2.74,3.35,347.7,28.69
2025-10-28 13:00:00,2.98,3.71,4.2,29.0
2025-10-28 14:00:00,3.2,4.1,10.7,29.03
2025-10-28 15:00:00,3.32,4.42,12.3,28.79
2025-10-28 16:00:00,3.31,4.85,13.2,28.22
2025-10-28 17:00:00,3.21,5.35,8.6,26.89
2025-10-28 18:00:00,3.64,5.88,358.4,26.52
2025-10-28 19:00:00,4.16,6.48,350.0,26.32
2025-10-28 20:00:00,4.78,6.97,346.6,26.03
2025-10-28 21:00:00,5.21,7.16,345.9,25.58
2025-10-28 22:00:00,5.35,7.16,344.5,25.03
2025-10-28 23:00:00,5.58,7.33,340.5,24.41
2025-10-29 00:00:00,5.94,7.62,336.3,23.76
2025-10-29 01:00:00,6.32,7.89,334.6,23.24
2025-10-29 02:00:00,6.59,8.08,333.0,22.89
2025-10-29 03:00:00,6.84,8.3,331.4,22.63
2025-10-29 04:00:00,7.03,8.49,330.0,22.42
2025-10-29 05:00:00,7.13,8.57,329.1,22.2
2025-10-29 06:00:00,7.14,8.52,327.6,22.14
2025-10-29 07:00:00,7.65,8.58,325.7,23.03
2025-10-29 08:00:00,8.02,8.82,323.3,24.21
2025-10-29 09:00:00,8.36,9.13,321.7,25.54
2025-10-29 10:00:00,8.76,9.67,318.0,26.68
2025-10-29 11:00:00,8.92,10.07,316.3,27.58
2025-10-29 12:00:00,8.86,10.25,317.8,28.2
2025-10-29 13:00:00,8.68,10.4,320.3,28.79
2025-10-29 14:00:00,8.61,10.68,322.9,29.21
2025-10-29 15:00:00,8.65,10.91,325.5,29.23
2025-10-29 16:00:00,8.36,10.77,327.4,28.69
2025-10-29 17:00:00,8.17,10.97,332.9,27.56
2025-10-29 18:00:00,8.47,10.89,343.7,26.78
2025-10-29 19:00:00,8.18,10.22,348.3,25.87
2025-10-29 20:00:00,7.67,9.41,347.8,24.98
2025-10-29 21:00:00,7.52,9.09,342.6,24.19
2025-10-29 22:00:00,7.56,8.97,339.4,23.41
2025-10-29 23:00:00,7.21,8.6,339.3,22.87
2025-10-30 00:00:00,6.84,8.28,337.9,22.6
2025-10-30 01:00:00,6.53,8.0,338.4,22.44
2025-10-30 02:00:00,6.13,7.62,338.4,22.33
2025-10-30 03:00:00,5.85,7.39,342.3,22.23
2025-10-30 04:00:00,5.47,7.01,349.8,22.13
2025-10-30 05:00:00,4.97,6.38,355.6,22.06
2025-10-30 06:00:00,4.5,5.72,358.2,22.17
2025-10-30 07:00:00,4.47,4.93,355.9,23.51
2025-10-30 08:00:00,3.99,4.17,344.3,24.86
2025-10-30 09:00:00,3.88,4.05,325.9,26.3
2025-10-30 10:00:00,4.33,4.63,313.2,27.38
2025-10-30 11:00:00,4.53,5.14,306.9,28.26
2025-10-30 12:00:00,4.45,5.55,306.0,28.66
2025-10-30 13:00:00,4.53,5.9,308.3,28.75
2025-10-30 14:00:00,4.68,6.2,310.6,28.72
2025-10-30 15:00:00,4.78,6.43,311.3,28.54
2025-10-30 16:00:00,4.76,6.59,310.7,28.06
2025-10-30 17:00:00,4.36,6.9,312.8,26.84
2025-10-30 18:00:00,4.79,7.33,320.0,26.41
2025-10-30 19:00:00,5.01,7.22,327.3,26.01
2025-10-30 20:00:00,5.11,6.82,332.0,25.41
2025-10-30 21:00:00,5.18,6.66,332.0,24.75
2025-10-30 22:00:00,5.47,6.8,328.5,24.04
2025-10-30 23:00:00,5.69,6.89,327.8,23.43
2025-10-31 00:00:00,5.54,6.74,329.9,23.03
2025-10-31 01:00:00,5.58,6.87,329.4,22.78
2025-10-31 02:00:00,6.08,7.43,327.1,22.68
2025-10-31 03:00:00,6.44,7.82,326.3,22.64
2025-10-31 04:00:00,6.47,7.88,326.3,22.64
2025-10-31 05:00:00,6.33,7.79,328.0,22.64
2025-10-31 06:00:00,5.96,7.37,331.7,22.82
2025-10-31 07:00:00,5.78,6.55,332.3,23.95
2025-10-31 08:00:00,5.54,6.02,322.1,25.17
2025-10-31 09:00:00,5.49,6.01,313.1,26.47
2025-10-31 10:00:00,5.17,5.78,306.9,27.36
2025-10-31 11:00:00,4.63,5.47,302.0,28.02
2025-10-31 12:00:00,3.82,4.99,298.8,28.46
2025-10-31 13:00:00,3.24,4.32,297.1,28.89
2025-10-31 14:00:00,2.68,3.62,300.2,29.13
2025-10-31 15:00:00,2.24,3.04,309.1,29.0
2025-10-31 16:00:00,1.72,2.54,323.8,28.18
2025-10-31 17:00:00,1.46,2.25,330.1,26.73
2025-10-31 18:00:00,1.58,2.38,324.2,26.53
2025-10-31 19:00:00,1.98,3.05,320.1,26.26
2025-10-31 20:00:00,2.93,4.43,318.3,25.74
2025-10-31 21:00:00,4.7,6.21,318.7,25.16
2025-10-31 22:00:00,5.63,7.26,316.3,24.19
2025-10-31 23:00:00,6.33,7.85,313.7,23.49
2025-11-01 00:00:00,6.42,7.81,313.1,23.11
2025-11-01 01:00:00,6.2,7.52,311.4,22.9
2025-11-01 02:00:00,6.06,7.37,308.2,22.81
2025-11-01 03:00:00,5.99,7.3,305.0,22.76
2025-11-01 04:00:00,5.92,7.29,305.3,22.72
2025-11-01 05:00:00,5.31,6.73,307.5,22.54
2025-11-01 06:00:00,4.67,5.97,308.9,22.51
2025-11-01 07:00:00,4.54,5.04,309.4,23.4
2025-11-01 08:00:00,4.27,4.53,304.8,24.19
2025-11-01 09:00:00,3.88,4.01,310.6,25.14
2025-11-01 10:00:00,3.3,3.37,314.8,25.97
2025-11-01 11:00:00,2.72,2.8,319.6,26.74
2025-11-01 12:00:00,2.03,2.25,338.3,27.29
2025-11-01 13:00:00,1.79,2.12,7.9,27.48
2025-11-01 14:00:00,1.98,2.34,24.8,27.62
2025-11-01 15:00:00,2.16,2.49,25.9,27.65
2025-11-01 16:00:00,2.29,2.76,20.1,27.19
2025-11-01 17:00:00,2.08,2.76,10.0,26.24
2025-11-01 18:00:00,1.95,2.58,352.4,26.07
2025-11-01 19:00:00,1.99,2.59,328.3,25.89
2025-11-01 20:00:00,2.35,3.05,317.3,25.65
2025-11-01 21:00:00,2.66,3.45,322.3,25.48
2025-11-01 22:00:00,2.85,3.64,326.3,25.34
2025-11-01 23:00:00,3.04,3.8,320.0,25.1
2025-11-02 00:00:00,3.46,4.41,308.9,24.65
2025-11-02 01:00:00,4.01,5.17,302.8,24.11
2025-11-02 02:00:00,4.39,5.64,300.7,23.59
2025-11-02 03:00:00,4.55,5.81,299.7,23.09
2025-11-02 04:00:00,4.58,5.83,299.0,22.72
2025-11-02 05:00:00,4.42,5.61,298.1,22.57
2025-11-02 06:00:00,4.17,5.25,299.9,22.73
2025-11-02 07:00:00,4.08,4.63,304.8,24.01
2025-11-02 08:00:00,3.71,3.94,313.3,25.16
2025-11-02 09:00:00,3.26,3.43,320.7,26.51
2025-11-02 10:00:00,2.5,2.93,328.1,27.55
2025-11-02 11:00:00,2.3,2.71,355.1,28.02
2025-11-02 12:00:00,2.61,3.17,21.1,28.3
2025-11-02 13:00:00,2.79,3.47,33.0,28.65
2025-11-02 14:00:00,2.6,3.32,35.2,29.02
2025-11-02 15:00:00,2.27,2.92,28.8,29.15
2025-11-02 16:00:00,1.81,2.52,13.8,28.71
2025-11-02 17:00:00,1.36,1.93,342.5,28.09
2025-11-02 18:00:00,2.47,3.92,295.8,27.02
2025-11-02 19:00:00,4.44,7.27,300.7,26.69
2025-11-02 20:00:00,6.05,8.82,311.2,26.37
2025-11-02 21:00:00,6.64,9.02,319.0,25.76
2025-11-02 22:00:00,6.9,9.0,322.8,25.23
2025-11-02 23:00:00,7.07,8.93,324.5,24.75
2025-11-03 00:00:00,6.92,8.55,325.3,24.25
2025-11-03 01:00:00,6.11,7.59,327.0,23.9
2025-11-03 02:00:00,5.58,6.96,322.3,23.74
2025-11-03 03:00:00,5.58,6.93,316.4,23.72
2025-11-03 04:00:00,5.47,6.85,315.7,23.71
2025-11-03 05:00:00,5.0,6.36,314.8,23.6
2025-11-03 06:00:00,4.65,5.87,311.4,23.58
2025-11-03 07:00:00,4.93,5.41,303.4,24.24
2025-11-03 08:00:00,4.77,5.02,302.1,25.15
2025-11-03 09:00:00,3.23,3.29,308.3,26.23
2025-11-03 10:00:00,1.28,1.47,258.2,27.02
2025-11-03 11:00:00,2.08,2.75,203.4,28.1
2025-11-03 12:00:00,1.8,2.56,171.9,29.35
2025-11-03 13:00:00,2.44,3.16,130.2,29.87
2025-11-03 14:00:00,3.2,4.16,115.3,30.04
2025-11-03 15:00:00,3.65,4.99,109.4,29.68
2025-11-03 16:00:00,3.13,4.64,110.7,28.9
2025-11-03 17:00:00,1.97,3.34,121.8,27.79
2025-11-03 18:00:00,1.36,2.26,134.1,27.34
2025-11-03 19:00:00,1.1,1.83,146.6,27.14
2025-11-03 20:00:00,1.23,2.03,165.5,27.01
2025-11-03 21:00:00,1.43,2.33,172.6,26.71
2025-11-03 22:00:00,1.53,2.44,173.4,26.4
2025-11-03 23:00:00,1.91,2.83,172.7,26.1
2025-11-04 00:00:00,2.49,3.38,174.7,25.8
2025-11-04 01:00:00,2.73,3.58,181.4,25.39
2025-11-04 02:00:00,2.91,3.78,182.6,24.98
2025-11-04 03:00:00,3.24,4.06,180.8,24.68
2025-11-04 04:00:00,3.5,4.33,178.9,24.4
2025-11-04 05:00:00,3.53,4.35,179.3,24.22
2025-11-04 06:00:00,3.47,4.27,183.4,24.19
2025-11-04 07:00:00,3.42,4.03,187.7,25.33
2025-11-04 08:00:00,3.67,4.18,175.6,26.53
2025-11-04 09:00:00,4.15,5.36,168.0,27.72
2025-11-04 10:00:00,4.3,6.08,162.7,28.83
2025-11-04 11:00:00,4.6,6.54,156.7,29.7
2025-11-04 12:00:00,4.85,6.85,149.2,30.31
2025-11-04 13:00:00,5.17,7.26,142.4,30.66
2025-11-04 14:00:00,5.48,7.72,138.7,30.67
2025-11-04 15:00:00,5.74,8.16,136.9,30.28
2025-11-04 16:00:00,5.66,8.46,135.1,29.22
2025-11-04 17:00:00,5.39,8.63,139.0,27.76
2025-11-04 18:00:00,5.11,8.3,147.4,27.16
2025-11-04 19:00:00,4.49,7.36,158.6,26.65
2025-11-04 20:00:00,3.64,6.04,171.1,26.24
2025-11-04 21:00:00,2.77,4.56,183.5,26.1
2025-11-04 22:00:00,2.05,3.22,194.0,26.32
2025-11-04 23:00:00,1.55,2.32,208.3,26.48
2025-11-05 00:00:00,1.23,1.8,223.2,26.47
2025-11-05 01:00:00,0.99,1.37,238.4,26.43
2025-11-05 02:00:00,1.15,1.38,253.1,26.31
2025-11-05 03:00:00,1.52,1.76,257.5,25.9
2025-11-05 04:00:00,1.74,2.0,254.9,25.53
2025-11-05 05:00:00,1.73,1.98,246.8,25.24
2025-11-05 06:00:00,1.73,1.98,233.8,24.99
2025-11-05 07:00:00,1.84,2.14,220.3,25.57
2025-11-05 08:00:00,2.31,2.57,195.5,26.72
2025-11-05 09:00:00,2.91,3.73,178.0,27.73
2025-11-05 10:00:00,3.44,4.81,167.5,28.48
2025-11-05 11:00:00,3.82,5.42,159.9,29.21
2025-11-05 12:00:00,4.13,5.83,149.7,29.82
2025-11-05 13:00:00,4.63,6.51,140.6,30.18
2025-11-05 14:00:00,5.18,7.27,136.4,30.23
2025-11-05 15:00:00,5.61,7.93,135.1,29.93
2025-11-05 16:00:00,5.46,8.17,135.3,28.97
2025-11-05 17:00:00,5.28,8.53,140.3,27.54
2025-11-05 18:00:00,5.21,8.34,146.7,26.92
2025-11-05 19:00:00,4.23,6.9,155.4,26.35
2025-11-05 20:00:00,2.81,4.58,175.2,26.03
2025-11-05 21:00:00,2.56,3.72,227.7,25.89
2025-11-05 22:00:00,3.75,4.92,260.6,25.49
2025-11-05 23:00:00,4.23,5.42,277.6,24.87
2025-11-06 00:00:00,4.27,5.45,288.3,24.33
2025-11-06 01:00:00,4.16,5.26,299.0,23.95
2025-11-06 02:00:00,4.06,5.12,307.8,23.63
2025-11-06 03:00:00,4.1,5.17,312.6,23.33
2025-11-06 04:00:00,4.32,5.49,316.6,23.16
2025-11-06 05:00:00,4.53,5.78,323.2,23.07
2025-11-06 06:00:00,4.6,5.9,327.6,23.03
2025-11-06 07:00:00,5.1,5.82,328.6,23.96
2025-11-06 08:00:00,5.28,5.72,331.4,24.87
2025-11-06 09:00:00,5.1,5.43,332.3,25.74
2025-11-06 10:00:00,4.71,4.99,329.9,26.56
2025-11-06 11:00:00,4.16,4.41,327.7,27.14
2025-11-06 12:00:00,3.3,3.63,335.4,27.59
2025-11-06 13:00:00,2.77,3.2,358.6,27.8
2025-11-06 14:00:00,3.01,3.51,20.3,27.79
2025-11-06 15:00:00,3.35,3.94,32.0,27.65
2025-11-06 16:00:00,3.29,4.16,33.9,27.25
2025-11-06 17:00:00,2.7,3.92,23.0,26.42
2025-11-06 18:00:00,2.7,3.92,357.7,26.16
2025-11-06 19:00:00,3.44,4.87,334.3,26.0
2025-11-06 20:00:00,4.54,6.2,325.8,25.75
2025-11-06 21:00:00,5.39,7.18,326.4,25.35
2025-11-06 22:00:00,5.91,7.76,328.7,24.96
2025-11-06 23:00:00,6.1,7.96,330.1,24.6
2025-11-07 00:00:00,6.15,7.98,330.8,24.28
2025-11-07 01:00:00,6.19,8.02,331.8,23.99
2025-11-07 02:00:00,6.17,7.96,331.7,23.63
2025-11-07 03:00:00,6.01,7.71,329.5,23.27
2025-11-07 04:00:00,5.76,7.43,326.9,22.98
2025-11-07 05:00:00,5.71,7.37,325.9,22.85
2025-11-07 06:00:00,5.65,7.24,324.9,22.86
2025-11-07 07:00:00,6.0,6.85,323.7,23.78
2025-11-07 08:00:00,6.14,6.76,323.7,24.79
2025-11-07 09:00:00,6.24,6.79,324.1,26.01
2025-11-07 10:00:00,6.04,6.63,323.3,27.16
2025-11-07 11:00:00,5.62,6.37,321.8,27.86
2025-11-07 12:00:00,5.05,6.0,326.1,28.21
2025-11-07 13:00:00,4.61,5.71,337.9,28.36
2025-11-07 14:00:00,4.77,5.9,352.1,28.27
2025-11-07 15:00:00,5.16,6.29,2.3,27.93
2025-11-07 16:00:00,4.94,6.3,5.8,27.37
2025-11-07 17:00:00,4.14,5.96,359.7,26.31
2025-11-07 18:00:00,4.1,5.81,347.7,25.98
2025-11-07 19:00:00,4.41,6.01,335.2,25.71
2025-11-07 20:00:00,4.81,6.37,328.0,25.32
2025-11-07 21:00:00,5.14,6.73,323.8,24.87
2025-11-07 22:00:00,5.47,7.09,322.3,24.49
2025-11-07 23:00:00,5.63,7.24,323.4,24.14
2025-11-08 00:00:00,5.68,7.24,326.2,23.79
2025-11-08 01:00:00,5.73,7.28,328.5,23.46
2025-11-08 02:00:00,5.75,7.27,329.1,23.15
2025-11-08 03:00:00,5.74,7.22,327.4,22.91
2025-11-08 04:00:00,5.72,7.13,324.8,22.69
2025-11-08 05:00:00,5.77,7.14,322.9,22.52
2025-11-08 06:00:00,5.83,7.13,321.5,22.48
2025-11-08 07:00:00,6.13,6.9,320.5,23.34
2025-11-08 08:00:00,6.2,6.76,321.2,24.64
2025-11-08 09:00:00,6.06,6.53,318.5,26.14
2025-11-08 10:00:00,5.9,6.48,311.9,27.24
2025-11-08 11:00:00,5.55,6.41,305.0,27.96
2025-11-08 12:00:00,4.87,6.02,306.3,28.34
2025-11-08 13:00:00,4.23,5.47,319.1,28.46
2025-11-08 14:00:00,4.14,5.38,336.6,28.36
2025-11-08 15:00:00,4.55,5.81,350.1,28.05
2025-11-08 16:00:00,4.65,6.05,353.6,27.45
2025-11-08 17:00:00,4.32,6.17,346.9,26.33
2025-11-08 18:00:00,4.48,6.27,337.8,25.88
2025-11-08 19:00:00,4.47,6.1,333.7,25.52
2025-11-08 20:00:00,4.24,5.58,336.3,25.12
2025-11-08 21:00:00,3.75,4.84,338.6,24.71
2025-11-08 22:00:00,3.45,4.45,328.7,24.36
2025-11-08 23:00:00,3.69,4.74,315.6,24.1
2025-11-09 00:00:00,4.27,5.42,306.8,23.83
2025-11-09 01:00:00,5.04,6.27,302.4,23.48
2025-11-09 02:00:00,5.83,7.02,300.6,23.12
2025-11-09 03:00:00,6.52,7.85,299.4,22.76
2025-11-09 04:00:00,6.85,8.23,302.2,22.56
2025-11-09 05:00:00,6.73,8.11,304.7,22.4
2025-11-09 06:00:00,6.63,7.94,305.3,22.35
2025-11-09 07:00:00,6.59,7.4,306.1,23.12
2025-11-09 08:00:00,6.2,6.7,306.7,24.2
2025-11-09 09:00:00,5.56,5.88,307.6,25.32
2025-11-09 10:00:00,4.73,4.94,303.0,26.32
2025-11-09 11:00:00,3.51,3.8,300.2,27.22
2025-11-09 12:00:00,2.32,2.74,312.2,27.66
2025-11-09 13:00:00,1.77,2.12,341.8,27.98
2025-11-09 14:00:00,1.77,2.17,12.5,27.97
2025-11-09 15:00:00,1.91,2.45,27.2,27.74
2025-11-09 16:00:00,2.06,2.77,31.3,27.1
2025-11-09 17:00:00,1.97,2.61,23.5,26.02
2025-11-09 18:00:00,1.77,2.32,2.0,25.84
2025-11-09 19:00:00,2.01,2.58,333.3,25.52
2025-11-09 20:00:00,2.67,3.4,316.1,25.15
2025-11-09 21:00:00,3.24,4.19,311.2,25.01
2025-11-09 22:00:00,3.57,4.6,313.9,24.99
2025-11-09 23:00:00,3.76,4.82,316.4,24.96
2025-11-10 00:00:00,4.06,5.23,314.9,24.83
2025-11-10 01:00:00,4.58,5.88,312.6,24.51
2025-11-10 02:00:00,5.04,6.47,312.1,24.01
2025-11-10 03:00:00,5.29,6.77,312.8,23.53
2025-11-10 04:00:00,5.32,6.78,312.6,23.16
2025-11-10 05:00:00,5.29,6.72,310.8,22.87
2025-11-10 06:00:00,5.29,6.71,307.0,22.77
2025-11-10 07:00:00,5.74,6.58,303.0,23.72
2025-11-10 08:00:00,5.57,5.97,303.0,24.84
2025-11-10 09:00:00,4.81,5.09,309.3,25.96
2025-11-10 10:00:00,3.9,4.12,316.7,26.85
2025-11-10 11:00:00,3.14,3.34,329.0,27.26
2025-11-10 12:00:00,2.66,2.85,346.4,27.58
2025-11-10 13:00:00,2.36,2.63,3.5,27.73
2025-11-10 14:00:00,2.31,2.61,19.0,27.77
2025-11-10 15:00:00,2.27,2.66,28.8,27.83
2025-11-10 16:00:00,2.12,2.72,31.2,27.33
2025-11-10 17:00:00,2.08,2.71,24.4,26.35
2025-11-10 18:00:00,2.04,2.68,6.0,26.24
2025-11-10 19:00:00,2.24,3.11,342.8,26.04
2025-11-10 20:00:00,2.89,4.07,329.4,25.67
2025-11-10 21:00:00,3.7,4.97,323.8,25.34
2025-11-10 22:00:00,4.44,5.77,319.9,24.92
2025-11-10 23:00:00,4.85,6.26,318.4,24.45
2025-11-11 00:00:00,5.06,6.49,317.8,24.02
2025-11-11 01:00:00,5.25,6.73,317.1,23.69
2025-11-11 02:00:00,5.41,6.93,316.8,23.42
2025-11-11 03:00:00,5.52,7.07,316.8,23.2
2025-11-11 04:00:00,5.59,7.14,316.7,22.99
2025-11-11 05:00:00,5.75,7.38,315.3,22.83
2025-11-11 06:00:00,5.9,7.54,314.4,22.69
2025-11-11 07:00:00,6.33,7.28,314.6,23.56
2025-11-11 08:00:00,6.38,6.91,317.7,24.49
2025-11-11 09:00:00,6.14,6.55,319.2,25.32
2025-11-11 10:00:00,5.98,6.35,318.5,25.97
2025-11-11 11:00:00,5.74,6.1,321.3,26.45
2025-11-11 12:00:00,5.35,5.69,330.5,26.8
2025-11-11 13:00:00,5.09,5.41,343.8,26.96
2025-11-11 14:00:00,4.96,5.36,354.3,26.99
2025-11-11 15:00:00,4.81,5.36,0.5,26.83
2025-11-11 16:00:00,4.4,5.27,1.7,26.36
2025-11-11 17:00:00,3.78,5.23,352.2,25.48
2025-11-11 18:00:00,4.22,5.84,338.2,25.29
2025-11-11 19:00:00,4.95,6.72,332.5,25.12
2025-11-11 20:00:00,5.44,7.24,332.7,24.83
2025-11-11 21:00:00,5.72,7.52,334.8,24.46
2025-11-11 22:00:00,6.09,7.81,334.3,24.14
2025-11-11 23:00:00,6.44,8.04,335.2,23.8
2025-11-12 00:00:00,6.54,8.01,334.9,23.41
2025-11-12 01:00:00,6.61,8.02,331.5,23.06
2025-11-12 02:00:00,6.84,8.29,328.6,22.8
2025-11-12 03:00:00,7.06,8.54,326.8,22.52
2025-11-12 04:00:00,7.07,8.53,324.8,22.19
2025-11-12 05:00:00,7.02,8.48,323.0,22.01
2025-11-12 06:00:00,6.9,8.32,321.6,21.96
2025-11-12 07:00:00,6.93,7.87,321.0,22.69
2025-11-12 08:00:00,6.9,7.57,321.0,23.7
2025-11-12 09:00:00,6.69,7.25,321.7,24.88
2025-11-12 10:00:00,6.31,6.83,320.3,25.93
2025-11-12 11:00:00,5.9,6.47,315.3,26.67
2025-11-12 12:00:00,5.42,6.07,314.9,27.13
2025-11-12 13:00:00,4.93,5.63,324.6,27.33
2025-11-12 14:00:00,4.91,5.64,339.4,27.18
2025-11-12 15:00:00,5.42,6.15,352.8,26.82
2025-11-12 16:00:00,5.63,6.53,1.5,26.17
2025-11-12 17:00:00,4.83,6.37,0.3,25.34
2025-11-12 18:00:00,4.66,6.24,349.3,25.04
2025-11-12 19:00:00,4.88,6.46,335.9,24.76
2025-11-12 20:00:00,5.38,7.04,326.2,24.36
2025-11-12 21:00:00,5.94,7.64,323.1,24.0
2025-11-12 22:00:00,6.33,7.92,322.9,23.69
2025-11-12 23:00:00,6.39,7.94,322.0,23.38
2025-11-13 00:00:00,6.83,8.45,320.8,23.17
2025-11-13 01:00:00,7.2,8.86,321.6,22.84
2025-11-13 02:00:00,7.32,9.04,325.1,22.52
2025-11-13 03:00:00,7.4,9.16,328.7,22.31
2025-11-13 04:00:00,7.33,9.08,331.9,22.07
2025-11-13 05:00:00,7.14,8.88,335.4,21.83
2025-11-13 06:00:00,7.04,8.77,338.5,21.73
2025-11-13 07:00:00,7.65,8.78,340.0,22.39
2025-11-13 08:00:00,8.05,8.93,338.9,23.09
2025-11-13 09:00:00,8.21,8.97,335.4,23.82
2025-11-13 10:00:00,8.17,8.84,328.5,24.54
2025-11-13 11:00:00,7.98,8.6,322.6,25.03
2025-11-13 12:00:00,7.59,8.19,321.7,25.38
2025-11-13 13:00:00,7.08,7.66,326.8,25.7
2025-11-13 14:00:00,6.97,7.6,334.6,25.89
2025-11-13 15:00:00,7.08,7.81,340.1,25.81
2025-11-13 16:00:00,6.9,7.97,342.2,25.37
2025-11-13 17:00:00,6.07,7.88,340.1,24.39
2025-11-13 18:00:00,5.78,7.58,334.5,24.0
2025-11-13 19:00:00,5.68,7.43,329.2,23.71
2025-11-13 20:00:00,5.71,7.46,324.4,23.36
2025-11-13 21:00:00,5.96,7.78,320.5,23.01
2025-11-13 22:00:00,6.25,8.12,319.1,22.64
2025-11-13 23:00:00,6.51,8.4,318.7,22.28
2025-11-14 00:00:00,6.62,8.56,321.2,21.93
2025-11-14 01:00:00,6.67,8.64,326.6,21.67
2025-11-14 02:00:00,6.7,8.69,330.6,21.45
2025-11-14 03:00:00,6.74,8.74,332.2,21.23
2025-11-14 04:00:00,6.83,8.84,332.9,21.03
2025-11-14 05:00:00,6.92,8.93,333.5,20.79
2025-11-14 06:00:00,7.0,8.94,334.8,20.6
2025-11-14 07:00:00,7.66,8.79,336.0,21.2
2025-11-14 08:00:00,8.21,9.05,336.7,21.69
2025-11-14 09:00:00,8.32,9.1,335.7,22.25
2025-11-14 10:00:00,8.4,9.19,334.2,22.89
2025-11-14 11:00:00,8.23,8.98,333.6,23.49
2025-11-14 12:00:00,7.93,8.67,333.7,24.04
2025-11-14 13:00:00,7.83,8.57,334.2,24.52
2025-11-14 14:00:00,7.89,8.69,334.9,24.73
2025-11-14 15:00:00,7.97,8.85,334.8,24.65
2025-11-14 16:00:00,7.72,8.86,335.1,24.28
2025-11-14 17:00:00,6.92,8.8,335.7,23.57
2025-11-14 18:00:00,6.67,8.67,335.4,23.31
2025-11-14 19:00:00,6.38,8.36,334.6,23.08
2025-11-14 20:00:00,6.17,8.11,333.3,22.8
2025-11-14 21:00:00,6.07,7.97,332.0,22.54
2025-11-14 22:00:00,6.1,8.0,331.0,22.29
2025-11-14 23:00:00,6.37,8.34,330.3,22.01
2025-11-15 00:00:00,6.66,8.69,331.7,21.61
2025-11-15 01:00:00,6.94,8.99,334.2,21.15
2025-11-15 02:00:00,6.99,9.02,337.5,20.72
2025-11-15 03:00:00,6.7,8.68,339.8,20.36
2025-11-15 04:00:00,6.16,8.03,340.0,20.03
2025-11-15 05:00:00,5.59,7.27,338.5,19.71
2025-11-15 06:00:00,5.13,6.65,336.5,19.49
2025-11-15 07:00:00,5.15,5.97,334.8,20.43
2025-11-15 08:00:00,5.35,5.83,334.5,21.16
2025-11-15 09:00:00,5.28,5.67,333.0,21.83
2025-11-15 10:00:00,5.32,5.7,332.4,22.45
2025-11-15 11:00:00,5.26,5.62,333.3,22.96
2025-11-15 12:00:00,5.15,5.51,335.4,23.45
2025-11-15 13:00:00,5.16,5.54,338.6,23.93
2025-11-15 14:00:00,5.28,5.69,340.9,24.24
2025-11-15 15:00:00,5.39,5.87,342.2,24.32
2025-11-15 16:00:00,5.07,5.89,343.1,24.03
2025-11-15 17:00:00,4.55,5.85,340.1,23.12
2025-11-15 18:00:00,4.41,5.58,334.1,22.97
2025-11-15 19:00:00,4.19,5.25,326.7,22.79
2025-11-15 20:00:00,3.99,4.96,318.3,22.55
2025-11-15 21:00:00,3.86,4.74,308.3,22.21
2025-11-15 22:00:00,3.87,4.73,301.1,21.83
2025-11-15 23:00:00,4.02,4.89,300.9,21.48
2025-11-16 00:00:00,4.08,4.98,307.5,21.21
2025-11-16 01:00:00,4.03,4.95,318.4,20.99
2025-11-16 02:00:00,3.96,4.88,334.0,20.81
2025-11-16 03:00:00,3.9,4.82,347.3,20.65
2025-11-16 04:00:00,3.82,4.69,356.0,20.54
2025-11-16 05:00:00,3.64,4.44,358.8,20.47
2025-11-16 06:00:00,3.44,4.18,356.8,20.46
2025-11-16 07:00:00,3.36,4.03,354.2,21.59
2025-11-16 08:00:00,3.87,4.14,349.7,22.54
2025-11-16 09:00:00,4.13,4.32,342.4,23.14
2025-11-16 10:00:00,4.34,4.52,337.8,23.63
2025-11-16 11:00:00,4.53,4.7,337.2,23.97
2025-11-16 12:00:00,4.85,5.05,340.6,24.2
2025-11-16 13:00:00,5.33,5.59,346.4,24.31
2025-11-16 14:00:00,5.86,6.2,351.4,24.3
2025-11-16 15:00:00,6.26,6.74,353.9,24.16
2025-11-16 16:00:00,6.28,7.17,354.1,23.86
2025-11-16 17:00:00,5.91,7.67,352.7,23.15
2025-11-16 18:00:00,6.15,8.09,352.7,23.06
2025-11-16 19:00:00,6.2,8.16,356.8,22.93
2025-11-16 20:00:00,6.03,7.93,2.0,22.67
2025-11-16 21:00:00,5.73,7.49,6.7,22.34
2025-11-16 22:00:00,5.3,6.83,11.3,21.96
2025-11-16 23:00:00,4.83,6.09,15.9,21.63
2025-11-17 00:00:00,4.39,5.43,17.7,21.38
2025-11-17 01:00:00,4.05,4.95,15.6,21.16
2025-11-17 02:00:00,3.83,4.67,10.6,20.93
2025-11-17 03:00:00,3.74,4.58,5.5,20.72
2025-11-17 04:00:00,3.71,4.58,0.6,20.55
2025-11-17 05:00:00,3.71,4.63,353.8,20.48
2025-11-17 06:00:00,3.75,4.75,346.0,20.51
2025-11-17 07:00:00,3.83,4.86,339.9,21.51
2025-11-17 08:00:00,4.55,5.02,333.9,22.64
