timestamp_utc,allsky_sfc_sw_dwn,allsky_sfc_sw_dni,t2m_benban,clrsky_sfc_sw_dwn,ws10m,ws50m,wd50m,t2m_suez,hour_of_day,month,day_of_year,ws100m
2025-06-05 10:00:00,999.15,833.87,35.02,999.83,4.0,5.11,317.5,29.92,10,6,156,5.630735142129481
2025-06-05 11:00:00,1047.78,853.73,36.73,1048.43,3.94,4.84,309.8,30.93,11,6,156,5.333220760842796
2025-06-05 12:00:00,1034.03,879.84,37.9,1034.65,4.17,5.2,305.5,31.33,12,6,156,5.729906602558375
2025-06-05 13:00:00,950.62,798.63,38.66,950.85,4.51,5.78,307.5,31.53,13,6,156,6.36901156976681
2025-06-05 14:00:00,803.17,746.84,38.98,803.85,4.84,6.36,311.4,31.5,14,6,156,7.008116536975244
2025-06-05 15:00:00,604.88,657.83,38.83,605.58,5.14,6.87,315.5,31.33,15,6,156,7.570088146072315
2025-06-05 16:00:00,375.77,515.4,38.11,376.42,5.44,7.42,319.3,31.04,16,6,156,8.176135959804451
2025-06-05 17:00:00,151.27,275.58,36.08,151.68,5.54,7.84,321.1,30.52,17,6,156,8.638936108472627
2025-06-05 18:00:00,11.43,6.06,31.43,11.43,5.04,8.61,321.1,29.07,18,6,156,9.487403047697617
2025-06-05 19:00:00,0.0,0.0,29.63,0.0,5.51,9.71,324.3,28.17,19,6,156,10.699498675161891
2025-06-05 20:00:00,0.0,0.0,28.68,0.0,5.69,9.49,329.4,27.47,20,6,156,10.457079549669036
2025-06-05 21:00:00,0.0,0.0,27.67,0.0,6.12,9.31,327.4,26.68,21,6,156,10.258736628811246
2025-06-05 22:00:00,0.0,0.0,26.69,0.0,7.26,9.8,324.0,25.84,22,6,156,10.798670135590786
2025-06-05 23:00:00,0.0,0.0,25.81,0.0,7.84,9.96,324.3,24.98,23,6,156,10.974974954131044
2025-06-06 00:00:00,0.0,0.0,24.98,0.0,7.9,9.62,324.0,24.21,0,6,157,10.600327214732994
2025-06-06 01:00:00,0.0,0.0,24.12,0.0,7.77,9.23,321.1,23.48,1,6,157,10.170584219541118
2025-06-06 02:00:00,0.0,0.0,23.22,0.0,7.88,9.31,316.8,22.98,2,6,157,10.258736628811246
2025-06-06 03:00:00,0.0,0.0,22.35,0.0,8.23,9.7,314.1,22.63,3,6,157,10.688479624003122
2025-06-06 04:00:00,0.0,0.0,21.58,0.0,8.39,9.9,313.2,22.51,4,6,157,10.908860647178447
2025-06-06 05:00:00,44.0,71.32,21.79,44.22,8.47,9.79,313.0,22.78,5,6,157,10.787651084432017
2025-06-06 06:00:00,236.12,396.12,24.51,237.3,8.69,9.79,314.4,23.78,6,6,157,10.787651084432017
2025-06-06 07:00:00,468.73,602.86,27.74,470.02,8.28,9.64,316.2,25.33,7,6,157,10.622365317050527
2025-06-06 08:00:00,688.22,712.05,31.7,689.35,7.85,9.7,316.5,26.84,8,6,157,10.688479624003122
2025-06-06 09:00:00,868.5,786.36,35.54,869.45,7.39,9.58,317.3,27.99,9,6,157,10.556251010097931
2025-06-06 10:00:00,991.42,810.63,38.22,992.3,6.59,9.01,316.2,29.08,10,6,157,9.928165094048262
2025-06-06 11:00:00,1027.4,782.85,39.79,1028.3,6.05,8.37,314.7,30.07,11,6,157,9.222945819887231
2025-06-06 12:00:00,1013.72,804.31,40.82,1014.62,5.75,7.89,315.6,30.79,12,6,157,8.694031364266458
2025-06-06 13:00:00,929.67,721.96,41.45,930.17,5.69,7.74,319.9,31.31,13,6,157,8.528745596884967
2025-06-06 14:00:00,781.85,661.19,41.64,782.55,5.79,7.86,325.3,31.63,14,6,157,8.66097421079016
2025-06-06 15:00:00,582.35,558.83,41.37,582.88,5.96,8.18,329.4,31.62,15,6,157,9.013583847870676
2025-06-06 16:00:00,354.05,404.15,40.56,354.38,6.19,8.63,330.6,31.31,16,6,157,9.509441150015151
2025-06-06 17:00:00,139.6,177.01,38.19,139.7,6.13,8.8,329.0,30.79,17,6,157,9.696765019714174
2025-06-06 18:00:00,10.95,1.05,33.56,10.95,5.65,9.53,327.1,29.56,18,6,157,10.501155754304099
2025-06-06 19:00:00,0.0,0.0,31.86,0.0,6.52,10.98,329.2,28.83,19,6,157,12.098918172325186
2025-06-06 20:00:00,0.0,0.0,30.94,0.0,7.14,11.27,334.8,28.23,20,6,157,12.418470655929402
2025-06-06 21:00:00,0.0,0.0,29.87,0.0,6.83,10.58,340.0,27.48,21,6,157,11.658156125974541
2025-06-06 22:00:00,0.0,0.0,28.81,0.0,6.72,9.96,337.0,26.81,22,6,157,10.974974954131044
2025-06-06 23:00:00,0.0,0.0,27.8,0.0,7.19,9.93,332.9,26.12,23,6,157,10.941917800654744
2025-06-07 00:00:00,0.0,0.0,26.74,0.0,7.7,10.03,330.3,25.32,0,6,158,11.052108312242405
2025-06-07 01:00:00,0.0,0.0,25.74,0.0,7.98,9.88,326.7,24.49,1,6,158,10.886822544860914
2025-06-07 02:00:00,0.0,0.0,24.79,0.0,8.19,9.87,321.7,23.83,2,6,158,10.875803493702147
2025-06-07 03:00:00,0.0,0.0,23.88,0.0,8.29,9.83,318.1,23.21,3,6,158,10.831727289067082
2025-06-07 04:00:00,0.0,0.0,23.06,0.0,8.32,9.8,315.7,22.76,4,6,158,10.798670135590786
2025-06-07 05:00:00,35.95,4.44,23.08,36.0,8.55,9.73,312.5,22.68,5,6,158,10.721536777479422
2025-06-07 06:00:00,195.23,147.48,25.14,196.12,8.72,9.65,310.5,23.51,6,6,158,10.633384368209294
2025-06-07 07:00:00,416.77,329.72,28.34,418.0,8.14,9.35,315.3,25.34,7,6,158,10.302812833446309
2025-06-07 08:00:00,639.25,461.33,32.26,640.28,7.33,9.14,316.5,27.28,8,6,158,10.071412759112222
2025-06-07 09:00:00,825.28,552.24,35.77,825.97,6.81,9.1,314.5,28.71,9,6,158,10.027336554477156
2025-06-07 10:00:00,953.35,592.47,38.44,953.75,6.55,9.05,311.0,29.72,10,6,158,9.972241298683327
2025-06-07 11:00:00,1047.0,851.32,40.11,1047.15,6.29,8.77,311.1,30.54,11,6,158,9.663707866237875
2025-06-07 12:00:00,1032.53,814.13,41.22,1032.53,6.21,8.66,314.7,31.09,12,6,158,9.542498303491449
2025-06-07 13:00:00,947.75,730.2,41.92,948.38,6.37,8.89,319.4,31.43,13,6,158,9.79593648014307
2025-06-07 14:00:00,799.38,672.75,42.12,800.72,6.66,9.37,322.5,31.7,14,6,158,10.324850935763841
2025-06-07 15:00:00,599.45,580.7,41.83,601.4,6.94,9.87,324.6,31.76,15,6,158,10.875803493702147
2025-06-07 16:00:00,369.33,425.38,40.97,371.3,7.09,10.21,325.3,31.52,16,6,158,11.250451233100195
2025-06-07 17:00:00,148.88,196.22,38.81,149.93,6.91,10.15,323.6,30.91,17,6,158,11.184336926147598
2025-06-07 18:00:00,11.7,0.96,34.21,11.77,6.34,10.43,322.6,29.66,18,6,158,11.492870358593049
2025-06-07 19:00:00,0.0,0.0,32.44,0.0,6.73,11.12,327.0,28.86,19,6,158,12.25318488854791
2025-06-07 20:00:00,0.0,0.0,31.51,0.0,6.9,11.01,336.4,28.24,20,6,158,12.131975325801482
2025-06-07 21:00:00,0.0,0.0,30.45,0.0,7.05,10.71,341.9,27.54,21,6,158,11.801403791038501
2025-06-07 22:00:00,0.0,0.0,29.31,0.0,7.45,10.55,341.2,26.75,22,6,158,11.625098972498243
2025-06-07 23:00:00,0.0,0.0,28.23,0.0,7.9,10.49,338.4,25.9,23,6,158,11.558984665545646
2025-06-08 00:00:00,0.0,0.0,27.22,0.0,8.09,10.27,335.2,25.11,0,6,159,11.31656554005279
2025-06-08 01:00:00,0.0,0.0,26.34,0.0,8.04,9.91,331.6,24.44,1,6,159,10.919879698337212
2025-06-08 02:00:00,0.0,0.0,25.53,0.0,7.93,9.6,326.4,23.89,2,6,159,10.578289112415462
2025-06-08 03:00:00,0.0,0.0,24.74,0.0,7.92,9.49,321.5,23.41,3,6,159,10.457079549669036
2025-06-08 04:00:00,0.0,0.0,23.95,0.0,7.98,9.51,317.8,23.01,4,6,159,10.479117651986567
2025-06-08 05:00:00,41.1,25.58,24.05,41.47,8.26,9.57,315.0,23.03,5,6,159,10.545231958939164
2025-06-08 06:00:00,224.77,291.88,26.21,227.5,8.78,9.85,316.3,23.93,6,6,159,10.853765391384615
2025-06-08 07:00:00,457.23,502.25,29.42,460.38,9.07,10.36,318.1,25.35,7,6,159,11.415737000481686
2025-06-08 08:00:00,679.65,635.01,33.64,682.05,9.06,10.83,320.2,26.8,8,6,159,11.933632404943694
2025-06-08 09:00:00,863.08,717.16,37.05,864.5,8.97,11.19,320.0,28.04,9,6,159,12.330318246659273
2025-06-08 10:00:00,988.6,764.12,39.26,989.38,8.65,11.28,319.2,29.17,10,6,159,12.429489707088168
2025-06-08 11:00:00,1050.97,840.97,40.86,1051.3,8.17,11.16,320.7,30.01,11,6,159,12.297261093182975
2025-06-08 12:00:00,1038.82,873.64,41.95,1038.82,7.97,11.1,323.1,30.57,12,6,159,12.231146786230378
2025-06-08 13:00:00,955.15,787.69,42.59,956.25,7.89,11.1,324.8,30.91,13,6,159,12.231146786230378
2025-06-08 14:00:00,808.08,732.41,42.65,810.2,7.78,11.05,325.8,31.12,14,6,159,12.176051530436549
2025-06-08 15:00:00,609.3,644.3,42.14,612.12,7.65,10.93,326.7,31.19,15,6,159,12.043822916531354
2025-06-08 16:00:00,379.35,491.67,40.99,382.05,7.47,10.75,327.5,30.99,16,6,159,11.845479995673564
2025-06-08 17:00:00,155.43,259.07,38.84,156.9,7.02,10.25,325.9,30.5,17,6,159,11.29452743773526
2025-06-08 18:00:00,12.32,2.35,34.74,12.45,6.07,10.02,325.7,29.43,18,6,159,11.041089261083638
2025-06-08 19:00:00,0.0,0.0,32.97,0.0,5.75,10.04,330.4,28.59,19,6,159,11.06312736340117
2025-06-08 20:00:00,0.0,0.0,31.71,0.0,5.47,9.65,339.2,28.04,20,6,159,10.633384368209294
2025-06-08 21:00:00,0.0,0.0,30.45,0.0,5.44,9.64,350.1,27.59,21,6,159,10.622365317050527
2025-06-08 22:00:00,0.0,0.0,29.25,0.0,5.61,9.57,352.2,27.08,22,6,159,10.545231958939164
2025-06-08 23:00:00,0.0,0.0,28.15,0.0,6.09,9.42,346.4,26.41,23,6,159,10.379946191557673
2025-06-09 00:00:00,0.0,0.0,27.16,0.0,6.55,9.04,336.4,25.54,0,6,160,9.96122224752456
2025-06-09 01:00:00,0.0,0.0,26.29,0.0,6.83,8.78,328.0,24.71,1,6,160,9.67472691739664
2025-06-09 02:00:00,0.0,0.0,25.46,0.0,6.99,8.64,324.3,24.12,2,6,160,9.520460201173917
2025-06-09 03:00:00,0.0,0.0,24.68,0.0,6.97,8.46,322.0,23.68,3,6,160,9.322117280316126
2025-06-09 04:00:00,0.0,0.0,23.92,0.0,6.95,8.39,319.7,23.28,4,6,160,9.244983922204764
2025-06-09 05:00:00,40.55,21.91,23.8,41.3,7.26,8.45,317.9,23.33,5,6,160,9.31109822915736
2025-06-09 06:00:00,220.38,275.66,25.45,225.6,7.74,8.7,320.2,24.2,6,6,160,9.586574508126512
2025-06-09 07:00:00,450.12,481.39,28.77,458.2,8.04,9.37,325.2,25.47,7,6,160,10.324850935763841
2025-06-09 08:00:00,672.28,613.5,32.82,680.38,8.08,9.75,323.6,26.57,8,6,160,10.743574879796954
2025-06-09 09:00:00,857.8,699.43,35.68,863.78,7.66,9.67,318.9,27.56,9,6,160,10.655422470526824
2025-06-09 10:00:00,986.55,752.11,37.55,990.15,7.0,9.46,317.0,28.55,10,6,160,10.424022396192738
2025-06-09 11:00:00,1051.88,833.79,38.98,1053.4,6.71,9.34,319.9,29.47,11,6,160,10.291793782287543
2025-06-09 12:00:00,1041.95,871.97,40.04,1042.0,6.73,9.43,323.8,30.15,12,6,160,10.390965242716439
2025-06-09 13:00:00,961.3,793.48,40.6,961.4,6.88,9.7,326.2,30.55,13,6,160,10.688479624003122
2025-06-09 14:00:00,815.47,743.29,40.63,816.55,7.02,9.93,326.0,30.8,14,6,160,10.941917800654744
2025-06-09 15:00:00,617.78,662.99,40.02,619.9,7.09,10.11,324.5,30.93,15,6,160,11.140260721512533
2025-06-09 16:00:00,388.08,518.81,38.84,390.58,7.13,10.24,324.0,30.84,16,6,160,11.283508386576493
2025-06-09 17:00:00,161.38,293.72,36.89,162.88,6.75,9.84,321.9,30.39,17,6,160,10.84274634022585
2025-06-09 18:00:00,13.12,4.26,32.85,13.25,5.77,9.62,318.8,29.24,18,6,160,10.600327214732994
2025-06-09 19:00:00,0.0,0.0,30.94,0.0,5.68,9.92,320.6,28.41,19,6,160,10.930898749495977
2025-06-09 20:00:00,0.0,0.0,29.89,0.0,5.33,9.35,330.1,27.91,20,6,160,10.302812833446309
2025-06-09 21:00:00,0.0,0.0,28.79,0.0,4.8,8.52,341.5,27.34,21,6,160,9.388231587268722
2025-06-09 22:00:00,0.0,0.0,27.76,0.0,4.28,7.62,348.8,26.76,22,6,160,8.396516982979774
2025-06-09 23:00:00,0.0,0.0,26.83,0.0,4.07,7.26,354.1,26.28,23,6,160,7.999831141264194
2025-06-10 00:00:00,0.0,0.0,25.98,0.0,4.31,7.34,345.9,25.78,0,6,161,8.087983550534322
2025-06-10 01:00:00,0.0,0.0,25.18,0.0,5.53,8.05,329.3,25.31,1,6,161,8.870336182806717
2025-06-10 02:00:00,0.0,0.0,24.45,0.0,6.84,8.86,321.1,24.6,2,6,161,9.76287932666677
2025-06-10 03:00:00,0.0,0.0,23.74,0.0,7.31,9.09,320.2,23.96,3,6,161,10.01631750331839
2025-06-10 04:00:00,0.0,0.0,23.07,0.0,7.29,8.89,319.4,23.5,4,6,161,9.79593648014307
2025-06-10 05:00:00,43.7,41.78,23.33,44.12,7.4,8.74,319.2,23.64,5,6,161,9.630650712761577
2025-06-10 06:00:00,235.62,341.5,25.65,238.27,7.68,8.77,319.7,24.6,6,6,161,9.663707866237875
2025-06-10 07:00:00,470.15,565.09,29.1,473.27,7.73,9.27,322.9,25.97,7,6,161,10.21466042417618
2025-06-10 08:00:00,691.7,691.09,33.67,694.1,7.64,9.6,324.4,27.44,8,6,161,10.578289112415462
2025-06-10 09:00:00,873.33,757.0,35.89,874.9,7.41,9.73,324.0,28.61,9,6,161,10.721536777479422
2025-06-10 10:00:00,997.85,795.39,37.46,998.8,7.13,9.74,323.2,29.64,10,6,161,10.732555828638189
2025-06-10 11:00:00,1047.0,801.93,38.75,1047.6,6.95,9.66,321.8,30.47,11,6,161,10.644403419368059
2025-06-10 12:00:00,1034.35,831.82,39.74,1034.68,6.93,9.72,320.3,31.08,12,6,161,10.710517726320656
2025-06-10 13:00:00,952.45,759.81,40.35,952.45,7.01,9.9,320.7,31.52,13,6,161,10.908860647178447
2025-06-10 14:00:00,805.5,705.75,40.52,806.9,7.08,10.05,322.1,31.64,14,6,161,11.074146414559937
2025-06-10 15:00:00,606.4,619.8,40.15,608.92,7.06,10.08,323.8,31.6,15,6,161,11.107203568036235
2025-06-10 16:00:00,377.38,473.2,39.25,380.15,6.94,9.96,324.5,31.42,16,6,161,10.974974954131044
2025-06-10 17:00:00,155.48,256.49,37.57,157.0,6.51,9.48,323.5,30.97,17,6,161,10.446060498510269
2025-06-10 18:00:00,12.88,2.78,33.55,12.95,5.56,9.4,320.8,29.75,18,6,161,10.35790808924014
2025-06-10 19:00:00,0.0,0.0,31.85,0.0,5.58,9.92,323.0,28.95,19,6,161,10.930898749495977
2025-06-10 20:00:00,0.0,0.0,30.96,0.0,5.64,9.92,333.0,28.49,20,6,161,10.930898749495977
2025-06-10 21:00:00,0.0,0.0,29.99,0.0,5.81,9.83,343.7,27.9,21,6,161,10.831727289067082
2025-06-10 22:00:00,0.0,0.0,29.04,0.0,6.28,9.74,344.3,27.25,22,6,161,10.732555828638189
2025-06-10 23:00:00,0.0,0.0,28.16,0.0,6.82,9.63,337.4,26.43,23,6,161,10.611346265891761
2025-06-11 00:00:00,0.0,0.0,27.33,0.0,7.36,9.69,331.4,25.62,0,6,162,10.677460572844357
2025-06-11 01:00:00,0.0,0.0,26.55,0.0,7.44,9.43,328.8,24.92,1,6,162,10.390965242716439
2025-06-11 02:00:00,0.0,0.0,25.83,0.0,7.23,8.95,326.5,24.34,2,6,162,9.862050787095665
2025-06-11 03:00:00,0.0,0.0,25.13,0.0,7.09,8.64,324.4,23.92,3,6,162,9.520460201173917
2025-06-11 04:00:00,0.0,0.0,24.48,0.0,7.1,8.6,322.6,23.59,4,6,162,9.476383996538852
2025-06-11 05:00:00,42.2,54.26,24.69,43.47,7.25,8.51,321.1,23.76,5,6,162,9.377212536109957
2025-06-11 06:00:00,228.68,372.31,26.84,236.05,7.74,8.78,320.2,24.74,6,6,162,9.67472691739664
2025-06-11 07:00:00,457.17,579.53,30.02,468.3,7.92,9.37,322.9,26.05,7,6,162,10.324850935763841
2025-06-11 08:00:00,676.03,711.04,33.99,686.88,7.89,9.76,323.2,27.3,8,6,162,10.75459393095572
2025-06-11 09:00:00,856.25,772.4,36.71,865.4,7.59,9.91,323.3,28.62,9,6,162,10.919879698337212
2025-06-11 10:00:00,981.65,796.18,38.38,988.38,7.13,9.82,322.9,29.69,10,6,162,10.820708237908317
2025-06-11 11:00:00,1018.4,751.2,39.63,1023.0,7.07,9.89,323.2,30.53,11,6,162,10.89784159601968
2025-06-11 12:00:00,1008.3,798.27,40.52,1010.67,7.11,10.02,324.3,31.13,12,6,162,11.041089261083638
2025-06-11 13:00:00,928.42,720.05,41.05,928.83,7.15,10.11,325.6,31.47,13,6,162,11.140260721512533
2025-06-11 14:00:00,781.5,658.69,41.13,784.15,7.09,10.06,326.8,31.65,14,6,162,11.085165465718704
2025-06-11 15:00:00,584.17,576.64,40.76,588.0,6.94,9.85,327.6,31.67,15,6,162,10.853765391384615
2025-06-11 16:00:00,359.42,420.32,39.82,363.15,6.71,9.57,327.0,31.48,16,6,162,10.545231958939164
2025-06-11 17:00:00,146.35,216.29,38.11,148.35,6.28,9.07,323.6,31.0,17,6,162,9.99427940100086
2025-06-11 18:00:00,12.55,2.37,34.07,12.73,5.28,9.01,320.0,29.66,18,6,162,9.928165094048262
2025-06-11 19:00:00,0.0,0.0,32.53,0.0,5.16,9.26,321.7,28.72,19,6,162,10.203641373017415
2025-06-11 20:00:00,0.0,0.0,31.71,0.0,4.92,8.86,328.9,28.25,20,6,162,9.76287932666677
2025-06-11 21:00:00,0.0,0.0,30.64,0.0,4.5,8.11,339.8,27.69,21,6,162,8.936450489759311
2025-06-11 22:00:00,0.0,0.0,29.64,0.0,4.15,7.49,347.3,27.17,22,6,162,8.253269317915814
2025-06-11 23:00:00,0.0,0.0,28.71,0.0,4.12,7.38,346.0,26.72,23,6,162,8.132059755169387
2025-06-12 00:00:00,0.0,0.0,27.85,0.0,4.76,7.96,338.9,26.34,0,6,163,8.77116472237782
2025-06-12 01:00:00,0.0,0.0,26.96,0.0,6.04,8.64,333.5,25.85,1,6,163,9.520460201173917
2025-06-12 02:00:00,0.0,0.0,26.09,0.0,6.64,8.75,329.6,25.11,2,6,163,9.641669763920344
2025-06-12 03:00:00,0.0,0.0,25.25,0.0,6.59,8.47,327.0,24.56,3,6,163,9.333136331474893
2025-06-12 04:00:00,0.0,0.0,24.48,0.0,6.34,8.1,322.1,24.26,4,6,163,8.925431438600546
2025-06-12 05:00:00,41.8,41.76,24.62,42.3,6.6,8.09,317.7,24.45,5,6,163,8.91441238744178
2025-06-12 06:00:00,228.7,340.83,26.95,233.3,6.77,7.97,316.8,25.54,6,6,163,8.782183773536588
2025-06-12 07:00:00,460.6,545.94,30.24,467.9,6.82,8.46,320.6,27.02,7,6,163,9.322117280316126
2025-06-12 08:00:00,682.22,684.71,34.74,689.9,6.66,8.77,323.2,28.48,8,6,163,9.663707866237875
2025-06-12 09:00:00,864.78,744.29,37.44,871.4,6.26,8.57,322.0,29.77,9,6,163,9.443326843062554
2025-06-12 10:00:00,991.35,777.51,39.12,996.42,6.06,8.31,318.5,30.82,10,6,163,9.156831512934636
2025-06-12 11:00:00,1044.75,799.33,40.42,1048.3,5.89,8.01,317.6,31.43,11,6,163,8.82625997817165
2025-06-12 12:00:00,1034.95,849.98,41.34,1037.05,5.6,7.53,321.9,31.75,12,6,163,8.297345522550879
2025-06-12 13:00:00,953.5,762.48,41.85,956.25,5.34,7.1,329.9,31.95,13,6,163,7.823526322723935
2025-06-12 14:00:00,808.95,709.6,41.93,812.3,5.14,6.81,339.5,32.07,14,6,163,7.503973839119718
2025-06-12 15:00:00,612.38,639.49,41.5,616.08,5.04,6.7,348.0,32.11,15,6,163,7.382764276373291
2025-06-12 16:00:00,384.65,488.81,40.51,387.88,4.99,6.67,352.4,32.15,16,6,163,7.3497071228969935
2025-06-12 17:00:00,160.23,270.68,38.51,161.9,4.81,6.62,352.2,31.93,17,6,163,7.294611867103162
2025-06-12 18:00:00,13.7,3.47,33.89,13.85,4.25,7.06,348.2,30.39,18,6,163,7.779450118088871
2025-06-12 19:00:00,0.0,0.0,32.11,0.0,4.6,7.93,344.0,29.49,19,6,163,8.738107568901523
2025-06-12 20:00:00,0.0,0.0,31.16,0.0,4.71,8.31,342.7,28.97,20,6,163,9.156831512934636
2025-06-12 21:00:00,0.0,0.0,30.21,0.0,4.67,8.33,342.6,28.41,21,6,163,9.178869615252166
2025-06-12 22:00:00,0.0,0.0,29.27,0.0,4.69,8.4,341.8,27.88,22,6,163,9.25600297336353
2025-06-12 23:00:00,0.0,0.0,28.33,0.0,5.24,8.95,337.4,27.45,23,6,163,9.862050787095665
2025-06-13 00:00:00,0.0,0.0,27.4,0.0,6.64,9.71,330.8,26.94,0,6,164,10.699498675161891
2025-06-13 01:00:00,0.0,0.0,26.52,0.0,7.68,10.12,324.9,25.86,1,6,164,11.151279772671298
2025-06-13 02:00:00,0.0,0.0,25.68,0.0,8.13,10.15,323.8,24.98,2,6,164,11.184336926147598
2025-06-13 03:00:00,0.0,0.0,24.89,0.0,8.02,9.82,324.5,24.39,3,6,164,10.820708237908317
2025-06-13 04:00:00,0.0,0.0,24.19,0.0,7.84,9.5,324.6,23.98,4,6,164,10.468098600827801
2025-06-13 05:00:00,43.12,47.41,24.45,44.1,7.72,9.07,323.2,24.09,5,6,164,9.99427940100086
2025-06-13 06:00:00,233.68,360.41,26.78,239.05,7.88,9.01,320.8,24.94,6,6,164,9.928165094048262
2025-06-13 07:00:00,467.62,563.43,29.98,474.42,7.92,9.47,321.3,26.42,7,6,164,10.435041447351503
2025-06-13 08:00:00,690.62,701.49,34.16,696.15,8.02,10.13,323.7,28.22,8,6,164,11.162298823830067
2025-06-13 09:00:00,874.78,763.67,37.65,878.65,8.03,10.77,322.4,29.89,9,6,164,11.867518097991097
2025-06-13 10:00:00,1000.92,809.04,39.54,1003.78,8.23,11.41,318.6,31.04,10,6,164,12.572737372152128
2025-06-13 11:00:00,1063.53,884.99,40.71,1065.22,8.29,11.6,316.9,31.69,11,6,164,12.782099344168683
2025-06-13 12:00:00,1052.38,921.24,41.5,1052.38,8.06,11.36,318.1,32.02,12,6,164,12.517642116358296
2025-06-13 13:00:00,970.42,839.31,41.94,970.45,7.72,10.95,320.9,32.14,13,6,164,12.065861018848887
2025-06-13 14:00:00,825.4,792.86,41.97,825.53,7.37,10.47,324.2,32.14,14,6,164,11.536946563228115
2025-06-13 15:00:00,628.58,715.79,41.55,628.83,7.2,10.3,325.6,32.05,15,6,164,11.34962269352909
2025-06-13 16:00:00,399.17,585.35,40.59,399.48,7.21,10.4,326.0,31.82,16,6,164,11.45981320511675
2025-06-13 17:00:00,169.75,357.51,38.53,169.95,7.07,10.37,324.7,31.32,17,6,164,11.426756051640451
2025-06-13 18:00:00,14.68,14.05,33.95,14.7,6.65,10.76,322.9,30.24,18,6,164,11.856499046832331
2025-06-13 19:00:00,0.0,0.0,32.31,0.0,7.29,11.7,326.5,29.54,19,6,164,12.892289855756344
2025-06-13 20:00:00,0.0,0.0,31.53,0.0,7.79,11.85,334.3,28.96,20,6,164,13.057575623137836
2025-06-13 21:00:00,0.0,0.0,30.6,0.0,8.22,11.78,339.9,28.3,21,6,164,12.980442265026474
2025-06-13 22:00:00,0.0,0.0,29.6,0.0,8.59,11.63,337.3,27.49,22,6,164,12.815156497644983
2025-06-13 23:00:00,0.0,0.0,28.69,0.0,8.73,11.32,329.8,26.64,23,6,164,12.473565911723233
2025-06-14 00:00:00,0.0,0.0,27.85,0.0,8.93,11.23,324.0,25.95,0,6,165,12.374394451294338
2025-06-14 01:00:00,0.0,0.0,26.99,0.0,8.98,10.99,320.7,25.23,1,6,165,12.109937223483952
2025-06-14 02:00:00,0.0,0.0,26.11,0.0,8.91,10.73,317.9,24.6,2,6,165,11.823441893356033
2025-06-14 03:00:00,0.0,0.0,25.27,0.0,8.83,10.55,315.9,24.13,3,6,165,11.625098972498243
2025-06-14 04:00:00,0.0,0.0,24.48,0.0,8.77,10.43,313.6,23.77,4,6,165,11.492870358593049
2025-06-14 05:00:00,42.67,57.91,24.42,43.05,9.02,10.39,310.9,23.83,5,6,165,11.448794153957985
2025-06-14 06:00:00,231.0,368.47,26.32,233.32,9.6,10.85,313.1,24.63,6,6,165,11.955670507261225
2025-06-14 07:00:00,461.35,569.06,29.86,464.62,9.86,11.43,319.0,26.04,7,6,165,12.59477547446966
2025-06-14 08:00:00,680.22,703.62,33.67,683.5,10.13,12.26,323.2,27.6,8,6,165,13.509356720647247
2025-06-14 09:00:00,861.45,764.01,36.85,864.2,10.7,13.31,323.1,29.14,9,6,165,14.66635709231769
2025-06-14 10:00:00,987.08,791.65,38.94,989.0,11.03,14.03,322.4,30.41,10,6,165,15.459728775748847
2025-06-14 11:00:00,1051.1,926.57,40.3,1052.1,10.8,14.19,322.8,31.32,11,6,165,15.636033594289104
2025-06-14 12:00:00,1024.69,820.2,41.16,1027.37,10.39,14.08,323.2,31.93,12,6,165,15.514824031542679
2025-06-14 13:00:00,958.8,801.8,41.6,960.28,10.08,13.96,323.2,32.31,13,6,165,15.382595417637486
2025-06-14 14:00:00,813.4,742.43,41.58,815.95,9.8,13.8,323.3,32.52,14,6,165,15.206290599097228
2025-06-14 15:00:00,617.2,666.08,40.99,620.25,9.56,13.64,323.8,32.58,15,6,165,15.02998578055697
2025-06-14 16:00:00,389.3,512.39,39.86,391.98,9.26,13.32,324.5,32.39,16,6,165,14.677376143476454
2025-06-14 17:00:00,165.35,282.26,37.93,166.77,8.47,12.37,324.7,31.73,17,6,165,13.630566283393673
2025-06-14 18:00:00,14.7,3.77,33.87,14.82,7.64,12.0,325.5,30.7,18,6,165,13.222861390519327
2025-06-14 19:00:00,0.0,0.0,32.09,0.0,7.96,12.45,331.1,30.02,19,6,165,13.718718692663803
2025-06-14 20:00:00,0.0,0.0,31.17,0.0,8.3,12.32,338.5,29.28,20,6,165,13.575471027599844
2025-06-14 21:00:00,0.0,0.0,30.13,0.0,8.67,12.18,339.8,28.44,21,6,165,13.421204311377117
2025-06-14 22:00:00,0.0,0.0,29.02,0.0,8.75,11.73,336.5,27.42,22,6,165,12.925347009232643
2025-06-14 23:00:00,0.0,0.0,27.96,0.0,8.5,11.1,332.9,26.46,23,6,165,12.231146786230378
2025-06-15 00:00:00,0.0,0.0,27.0,0.0,8.23,10.5,332.1,25.72,0,6,166,11.570003716704411
2025-06-15 01:00:00,0.0,0.0,26.17,0.0,8.17,10.2,332.8,25.13,1,6,166,11.239432181941428
2025-06-15 02:00:00,0.0,0.0,25.48,0.0,8.2,10.04,332.7,24.63,2,6,166,11.06312736340117
2025-06-15 03:00:00,0.0,0.0,24.86,0.0,8.21,9.95,331.3,24.17,3,6,166,10.963955902972275
